Adversary,Technique,Technique ID,SubTechnique,Data Source,API_ID
Patchwork,Bypass User Account Control,T1548.002,Abuse Elevation Control Mechanism,Process: Process Metadata,attack-pattern--67720091-eee3-4d2d-ae16-8264567f6f5b
Patchwork,Bypass User Account Control,T1548.002,Abuse Elevation Control Mechanism,Command: Command Execution,attack-pattern--67720091-eee3-4d2d-ae16-8264567f6f5b
Patchwork,Security Software Discovery,T1518.001,Software Discovery,Process: OS API Execution,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
Patchwork,Security Software Discovery,T1518.001,Software Discovery,Process: Process Creation,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
Patchwork,Security Software Discovery,T1518.001,Software Discovery,Firewall: Firewall Enumeration,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
Patchwork,Security Software Discovery,T1518.001,Software Discovery,Command: Command Execution,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
Patchwork,Security Software Discovery,T1518.001,Software Discovery,Firewall: Firewall Metadata,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
Patchwork,Code Signing,T1553.002,Subvert Trust Controls,Process: Process Creation,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7
Patchwork,Code Signing,T1553.002,Subvert Trust Controls,Windows Registry: Windows Registry Key Creation,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7
Patchwork,Code Signing,T1553.002,Subvert Trust Controls,Module: Module Load,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7
Patchwork,Code Signing,T1553.002,Subvert Trust Controls,File: File Metadata,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7
Patchwork,Code Signing,T1553.002,Subvert Trust Controls,File: File Modification,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7
Patchwork,Code Signing,T1553.002,Subvert Trust Controls,Windows Registry: Windows Registry Key Modification,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7
Patchwork,Code Signing,T1553.002,Subvert Trust Controls,Command: Command Execution,attack-pattern--b83e166d-13d7-4b52-8677-dff90c548fd7
Patchwork,Spearphishing Link,T1598.003,Phishing for Information,Network Traffic: Network Traffic Content,attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a
Patchwork,Spearphishing Link,T1598.003,Phishing for Information,Network Traffic: Network Traffic Flow,attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a
Patchwork,Spearphishing Link,T1598.003,Phishing for Information,Application Log: Application Log Content,attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a
Patchwork,Scheduled Task,T1053.005,Scheduled Task/Job,File: File Modification,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
Patchwork,Scheduled Task,T1053.005,Scheduled Task/Job,Scheduled Job: Scheduled Job Creation,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
Patchwork,Scheduled Task,T1053.005,Scheduled Task/Job,Process: Process Creation,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
Patchwork,Scheduled Task,T1053.005,Scheduled Task/Job,Container: Container Creation,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
Patchwork,Scheduled Task,T1053.005,Scheduled Task/Job,Command: Command Execution,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
Patchwork,Scheduled Task,T1053.005,Scheduled Task/Job,File: File Creation,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,Process: Process Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Creation,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,Command: Command Execution,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Match Legitimate Name or Location,T1036.005,Masquerading,Image: Image Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Patchwork,Standard Encoding,T1132.001,Data Encoding,Network Traffic: Network Traffic Content,attack-pattern--cc7b8c4e-9be0-47ca-b0bb-83915ec3ee2f
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,Process: Process Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,Command: Command Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,Script: Script Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,Windows Registry: Windows Registry Key Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,Module: Module Load,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,WMI: WMI Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,File: File Metadata,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,Process: OS API Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Indicator Removal from Tools,T1027.005,Obfuscated Files or Information,File: File Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,Process: Process Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,Command: Command Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,Script: Script Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,Windows Registry: Windows Registry Key Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,Module: Module Load,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,WMI: WMI Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,File: File Metadata,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,Process: OS API Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Software Packing,T1027.002,Obfuscated Files or Information,File: File Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,Command: Command Execution,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
Patchwork,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,Process: Process Access,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
Patchwork,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,Process: OS API Execution,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
Patchwork,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,File: File Access,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
Patchwork,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,Process: Process Creation,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,Process: Process Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,Command: Command Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,Script: Script Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,Windows Registry: Windows Registry Key Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,Module: Module Load,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,WMI: WMI Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,File: File Metadata,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,Process: OS API Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Binary Padding,T1027.001,Obfuscated Files or Information,File: File Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Local Data Staging,T1074.001,Data Staged,Command: Command Execution,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Patchwork,Local Data Staging,T1074.001,Data Staged,File: File Creation,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Patchwork,Local Data Staging,T1074.001,Data Staged,Windows Registry: Windows Registry Key Modification,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Patchwork,Local Data Staging,T1074.001,Data Staged,File: File Access,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Patchwork,Visual Basic,T1059.005,Command and Scripting Interpreter,Module: Module Load,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Patchwork,Visual Basic,T1059.005,Command and Scripting Interpreter,Process: Process Metadata,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Patchwork,Visual Basic,T1059.005,Command and Scripting Interpreter,Command: Command Execution,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Patchwork,Visual Basic,T1059.005,Command and Scripting Interpreter,Process: Process Creation,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Patchwork,Visual Basic,T1059.005,Command and Scripting Interpreter,Script: Script Execution,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,Process: Process Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,Command: Command Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,Script: Script Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,Windows Registry: Windows Registry Key Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,Module: Module Load,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,WMI: WMI Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,File: File Metadata,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,Process: OS API Execution,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Command Obfuscation,T1027.010,Obfuscated Files or Information,File: File Creation,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,File: File Modification,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,File: File Creation,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Process: OS API Execution,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Windows Registry: Windows Registry Key Modification,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Driver: Driver Load,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Module: Module Load,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Process: Process Creation,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Windows Registry: Windows Registry Key Creation,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Command: Command Execution,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Patchwork,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Kernel: Kernel Module Load,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Rocke,Dynamic Linker Hijacking,T1574.006,Hijack Execution Flow,Service: Service Metadata,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Rocke,Dynamic Linker Hijacking,T1574.006,Hijack Execution Flow,Command: Command Execution,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Rocke,Dynamic Linker Hijacking,T1574.006,Hijack Execution Flow,File: File Modification,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Rocke,Dynamic Linker Hijacking,T1574.006,Hijack Execution Flow,Process: Process Creation,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Rocke,Dynamic Linker Hijacking,T1574.006,Hijack Execution Flow,Module: Module Load,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Rocke,Dynamic Linker Hijacking,T1574.006,Hijack Execution Flow,File: File Creation,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Rocke,Dynamic Linker Hijacking,T1574.006,Hijack Execution Flow,Windows Registry: Windows Registry Key Modification,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Driver: Driver Load,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Script: Script Execution,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,User Account: User Account Modification,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Firewall: Firewall Disable,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Cloud Service: Cloud Service Modification,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Cloud Service: Cloud Service Disable,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Command: Command Execution,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Firewall: Firewall Rule Modification,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Service: Service Metadata,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Process: Process Creation,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Windows Registry: Windows Registry Key Deletion,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Process: Process Termination,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Windows Registry: Windows Registry Key Modification,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Disable or Modify System Firewall,T1562.004,Impair Defenses,Sensor Health: Host Status,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,Process: Process Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Creation,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,Command: Command Execution,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Match Legitimate Name or Location,T1036.005,Masquerading,Image: Image Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Rocke,Security Software Discovery,T1518.001,Software Discovery,Process: OS API Execution,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
